"year","month","year_month","day","cardinal_direction","speed_bin","count_speed_bin","count_total","percent_frequency"
"2010","5","2010-May","28","N",1,"3","26","11.5384615384615385"
"2010","5","2010-May","28","N",2,"11","26","42.3076923076923077"
"2010","5","2010-May","28","N",3,"7","26","26.9230769230769231"
"2010","5","2010-May","28","N",4,"3","26","11.5384615384615385"
"2010","5","2010-May","28","N",5,"2","26","7.6923076923076923"
"2010","5","2010-May","28","NE",1,"8","51","15.6862745098039216"
"2010","5","2010-May","28","NE",2,"32","51","62.7450980392156863"
"2010","5","2010-May","28","NE",3,"11","51","21.5686274509803922"
"2010","5","2010-May","28","NW",1,"1","13","7.6923076923076923"
"2010","5","2010-May","28","NW",2,"5","13","38.4615384615384615"
"2010","5","2010-May","28","NW",3,"5","13","38.4615384615384615"
"2010","5","2010-May","28","NW",4,"1","13","7.6923076923076923"
"2010","5","2010-May","28","NW",5,"1","13","7.6923076923076923"
"2010","5","2010-May","28","S",1,"1","23","4.3478260869565217"
"2010","5","2010-May","28","S",2,"7","23","30.4347826086956522"
"2010","5","2010-May","28","S",3,"11","23","47.8260869565217391"
"2010","5","2010-May","28","S",4,"4","23","17.3913043478260870"
"2010","5","2010-May","28","SE",1,"10","112","8.9285714285714286"
"2010","5","2010-May","28","SE",2,"65","112","58.0357142857142857"
"2010","5","2010-May","28","SE",3,"27","112","24.1071428571428571"
"2010","5","2010-May","28","SE",4,"10","112","8.9285714285714286"
"2010","5","2010-May","28","SW",1,"1","10","10.0000000000000000"
"2010","5","2010-May","28","SW",2,"3","10","30.0000000000000000"
"2010","5","2010-May","28","SW",3,"4","10","40.0000000000000000"
"2010","5","2010-May","28","SW",4,"2","10","20.0000000000000000"
"2010","5","2010-May","28","W",1,"1","5","20.0000000000000000"
"2010","5","2010-May","28","W",2,"1","5","20.0000000000000000"
"2010","5","2010-May","28","W",3,"2","5","40.0000000000000000"
"2010","5","2010-May","28","W",5,"1","5","20.0000000000000000"
"2010","5","2010-May","29","E",1,"18","40","45.0000000000000000"
"2010","5","2010-May","29","E",2,"20","40","50.0000000000000000"
"2010","5","2010-May","29","E",3,"2","40","5.0000000000000000"
"2010","5","2010-May","29","N",1,"11","11","100.0000000000000000"
"2010","5","2010-May","29","NE",1,"13","28","46.4285714285714286"
"2010","5","2010-May","29","NE",2,"15","28","53.5714285714285714"
"2010","5","2010-May","29","S",1,"1","22","4.5454545454545455"
"2010","5","2010-May","29","S",2,"8","22","36.3636363636363636"
"2010","5","2010-May","29","S",3,"10","22","45.4545454545454545"
"2010","5","2010-May","29","S",4,"2","22","9.0909090909090909"
"2010","5","2010-May","29","S",5,"1","22","4.5454545454545455"
"2010","5","2010-May","29","SE",1,"1","45","2.2222222222222222"
"2010","5","2010-May","29","SE",2,"26","45","57.7777777777777778"
"2010","5","2010-May","29","SE",3,"10","45","22.2222222222222222"
"2010","5","2010-May","29","SE",4,"7","45","15.5555555555555556"
"2010","5","2010-May","29","SE",5,"1","45","2.2222222222222222"
"2010","5","2010-May","29","SW",1,"28","78","35.8974358974358974"
"2010","5","2010-May","29","SW",2,"23","78","29.4871794871794872"
"2010","5","2010-May","29","SW",3,"26","78","33.3333333333333333"
"2010","5","2010-May","29","SW",4,"1","78","1.2820512820512821"
"2010","5","2010-May","29","W",1,"16","58","27.5862068965517241"
"2010","5","2010-May","29","W",2,"8","58","13.7931034482758621"
"2010","5","2010-May","29","W",3,"29","58","50.0000000000000000"
"2010","5","2010-May","29","W",4,"5","58","8.6206896551724138"
"2010","5","2010-May","30","E",1,"31","39","79.4871794871794872"
"2010","5","2010-May","30","E",2,"8","39","20.5128205128205128"
"2010","5","2010-May","30","N",1,"7","30","23.3333333333333333"
"2010","5","2010-May","30","N",2,"23","30","76.6666666666666667"
"2010","5","2010-May","30","NE",1,"28","40","70.0000000000000000"
"2010","5","2010-May","30","NE",2,"12","40","30.0000000000000000"
"2010","5","2010-May","30","NW",1,"5","17","29.4117647058823529"
"2010","5","2010-May","30","NW",2,"8","17","47.0588235294117647"
"2010","5","2010-May","30","NW",3,"3","17","17.6470588235294118"
"2010","5","2010-May","30","NW",4,"1","17","5.8823529411764706"
"2010","5","2010-May","30","S",1,"4","6","66.6666666666666667"
"2010","5","2010-May","30","S",2,"2","6","33.3333333333333333"
"2010","5","2010-May","30","SE",1,"8","11","72.7272727272727273"
"2010","5","2010-May","30","SE",2,"3","11","27.2727272727272727"
"2010","5","2010-May","30","SW",1,"9","54","16.6666666666666667"
"2010","5","2010-May","30","SW",2,"16","54","29.6296296296296296"
"2010","5","2010-May","30","SW",3,"18","54","33.3333333333333333"
"2010","5","2010-May","30","SW",4,"10","54","18.5185185185185185"
"2010","5","2010-May","30","SW",5,"1","54","1.8518518518518519"
"2010","5","2010-May","30","W",1,"1","80","1.2500000000000000"
"2010","5","2010-May","30","W",2,"19","80","23.7500000000000000"
"2010","5","2010-May","30","W",3,"35","80","43.7500000000000000"
"2010","5","2010-May","30","W",4,"23","80","28.7500000000000000"
"2010","5","2010-May","30","W",5,"2","80","2.5000000000000000"
"2010","5","2010-May","31","E",1,"15","15","100.0000000000000000"
"2010","5","2010-May","31","N",1,"13","39","33.3333333333333333"
"2010","5","2010-May","31","N",2,"14","39","35.8974358974358974"
"2010","5","2010-May","31","N",3,"11","39","28.2051282051282051"
"2010","5","2010-May","31","N",5,"1","39","2.5641025641025641"
"2010","5","2010-May","31","NE",1,"33","39","84.6153846153846154"
"2010","5","2010-May","31","NE",2,"5","39","12.8205128205128205"
"2010","5","2010-May","31","NE",3,"1","39","2.5641025641025641"
"2010","5","2010-May","31","NW",1,"7","45","15.5555555555555556"
"2010","5","2010-May","31","NW",2,"14","45","31.1111111111111111"
"2010","5","2010-May","31","NW",3,"19","45","42.2222222222222222"
"2010","5","2010-May","31","NW",4,"5","45","11.1111111111111111"
"2010","5","2010-May","31","S",1,"2","2","100.0000000000000000"
"2010","5","2010-May","31","SE",1,"6","8","75.0000000000000000"
"2010","5","2010-May","31","SE",2,"2","8","25.0000000000000000"
"2010","5","2010-May","31","SW",1,"4","39","10.2564102564102564"
"2010","5","2010-May","31","SW",2,"12","39","30.7692307692307692"
"2010","5","2010-May","31","SW",3,"14","39","35.8974358974358974"
"2010","5","2010-May","31","SW",4,"9","39","23.0769230769230769"
"2010","5","2010-May","31","W",1,"3","97","3.0927835051546392"
"2010","5","2010-May","31","W",2,"54","97","55.6701030927835052"
"2010","5","2010-May","31","W",3,"22","97","22.6804123711340206"
"2010","5","2010-May","31","W",4,"17","97","17.5257731958762887"
"2010","5","2010-May","31","W",5,"1","97","1.0309278350515464"
"2010","6","2010-June","1","E",1,"42","56","75.0000000000000000"
"2010","6","2010-June","1","E",2,"14","56","25.0000000000000000"
"2010","6","2010-June","1","N",1,"13","32","40.6250000000000000"
"2010","6","2010-June","1","N",2,"18","32","56.2500000000000000"
"2010","6","2010-June","1","N",3,"1","32","3.1250000000000000"
"2010","6","2010-June","1","NE",1,"33","53","62.2641509433962264"
"2010","6","2010-June","1","NE",2,"19","53","35.8490566037735849"
"2010","6","2010-June","1","NE",3,"1","53","1.8867924528301887"
"2010","6","2010-June","1","NW",1,"5","17","29.4117647058823529"
"2010","6","2010-June","1","NW",2,"6","17","35.2941176470588235"
"2010","6","2010-June","1","NW",3,"5","17","29.4117647058823529"
"2010","6","2010-June","1","NW",4,"1","17","5.8823529411764706"
"2010","6","2010-June","1","S",1,"8","15","53.3333333333333333"
"2010","6","2010-June","1","S",2,"4","15","26.6666666666666667"
"2010","6","2010-June","1","S",3,"3","15","20.0000000000000000"
"2010","6","2010-June","1","SE",1,"19","28","67.8571428571428571"
"2010","6","2010-June","1","SE",2,"9","28","32.1428571428571429"
"2010","6","2010-June","1","SW",1,"15","58","25.8620689655172414"
"2010","6","2010-June","1","SW",2,"15","58","25.8620689655172414"
"2010","6","2010-June","1","SW",3,"26","58","44.8275862068965517"
"2010","6","2010-June","1","SW",4,"2","58","3.4482758620689655"
"2010","6","2010-June","1","W",1,"12","26","46.1538461538461538"
"2010","6","2010-June","1","W",2,"9","26","34.6153846153846154"
"2010","6","2010-June","1","W",3,"5","26","19.2307692307692308"
"2010","6","2010-June","2","E",1,"29","47","61.7021276595744681"
"2010","6","2010-June","2","E",2,"17","47","36.1702127659574468"
"2010","6","2010-June","2","E",3,"1","47","2.1276595744680851"
"2010","6","2010-June","2","N",1,"21","69","30.4347826086956522"
"2010","6","2010-June","2","N",2,"28","69","40.5797101449275362"
"2010","6","2010-June","2","N",3,"16","69","23.1884057971014493"
"2010","6","2010-June","2","N",4,"4","69","5.7971014492753623"
"2010","6","2010-June","2","NE",1,"51","72","70.8333333333333333"
"2010","6","2010-June","2","NE",2,"20","72","27.7777777777777778"
"2010","6","2010-June","2","NE",3,"1","72","1.3888888888888889"
"2010","6","2010-June","2","NW",1,"8","13","61.5384615384615385"
"2010","6","2010-June","2","NW",2,"5","13","38.4615384615384615"
"2010","6","2010-June","2","S",1,"16","30","53.3333333333333333"
"2010","6","2010-June","2","S",2,"12","30","40.0000000000000000"
"2010","6","2010-June","2","S",3,"2","30","6.6666666666666667"
"2010","6","2010-June","2","SE",1,"10","18","55.5555555555555556"
"2010","6","2010-June","2","SE",2,"4","18","22.2222222222222222"
"2010","6","2010-June","2","SE",3,"4","18","22.2222222222222222"
"2010","6","2010-June","2","SW",1,"5","20","25.0000000000000000"
"2010","6","2010-June","2","SW",2,"7","20","35.0000000000000000"
"2010","6","2010-June","2","SW",3,"5","20","25.0000000000000000"
"2010","6","2010-June","2","SW",4,"3","20","15.0000000000000000"
"2010","6","2010-June","2","W",1,"5","17","29.4117647058823529"
"2010","6","2010-June","2","W",2,"7","17","41.1764705882352941"
"2010","6","2010-June","2","W",3,"3","17","17.6470588235294118"
"2010","6","2010-June","2","W",4,"2","17","11.7647058823529412"
"2010","6","2010-June","3","E",1,"28","86","32.5581395348837209"
"2010","6","2010-June","3","E",2,"57","86","66.2790697674418605"
"2010","6","2010-June","3","E",3,"1","86","1.1627906976744186"
"2010","6","2010-June","3","N",1,"8","24","33.3333333333333333"
"2010","6","2010-June","3","N",2,"11","24","45.8333333333333333"
"2010","6","2010-June","3","N",3,"5","24","20.8333333333333333"
"2010","6","2010-June","3","NE",1,"17","25","68.0000000000000000"
"2010","6","2010-June","3","NE",2,"7","25","28.0000000000000000"
"2010","6","2010-June","3","NE",3,"1","25","4.0000000000000000"
"2010","6","2010-June","3","NW",1,"4","24","16.6666666666666667"
"2010","6","2010-June","3","NW",2,"10","24","41.6666666666666667"
"2010","6","2010-June","3","NW",3,"8","24","33.3333333333333333"
"2010","6","2010-June","3","NW",4,"1","24","4.1666666666666667"
"2010","6","2010-June","3","NW",6,"1","24","4.1666666666666667"
"2010","6","2010-June","3","S",1,"4","7","57.1428571428571429"
"2010","6","2010-June","3","S",2,"1","7","14.2857142857142857"
"2010","6","2010-June","3","S",3,"2","7","28.5714285714285714"
"2010","6","2010-June","3","SE",1,"7","31","22.5806451612903226"
"2010","6","2010-June","3","SE",2,"24","31","77.4193548387096774"
"2010","6","2010-June","3","SW",1,"4","40","10.0000000000000000"
"2010","6","2010-June","3","SW",2,"13","40","32.5000000000000000"
"2010","6","2010-June","3","SW",3,"19","40","47.5000000000000000"
"2010","6","2010-June","3","SW",4,"3","40","7.5000000000000000"
"2010","6","2010-June","3","SW",5,"1","40","2.5000000000000000"
"2010","6","2010-June","3","W",1,"2","46","4.3478260869565217"
"2010","6","2010-June","3","W",2,"22","46","47.8260869565217391"
"2010","6","2010-June","3","W",3,"19","46","41.3043478260869565"
"2010","6","2010-June","3","W",4,"2","46","4.3478260869565217"
"2010","6","2010-June","3","W",5,"1","46","2.1739130434782609"
"2010","6","2010-June","4","E",1,"16","59","27.1186440677966102"
"2010","6","2010-June","4","E",2,"41","59","69.4915254237288136"
"2010","6","2010-June","4","E",3,"2","59","3.3898305084745763"
"2010","6","2010-June","4","N",1,"1","18","5.5555555555555556"
"2010","6","2010-June","4","N",2,"11","18","61.1111111111111111"
"2010","6","2010-June","4","N",3,"6","18","33.3333333333333333"
"2010","6","2010-June","4","NE",1,"10","33","30.3030303030303030"
"2010","6","2010-June","4","NE",2,"22","33","66.6666666666666667"
"2010","6","2010-June","4","NE",3,"1","33","3.0303030303030303"
"2010","6","2010-June","4","NW",1,"1","16","6.2500000000000000"
"2010","6","2010-June","4","NW",2,"9","16","56.2500000000000000"
"2010","6","2010-June","4","NW",3,"3","16","18.7500000000000000"
"2010","6","2010-June","4","NW",4,"2","16","12.5000000000000000"
"2010","6","2010-June","4","NW",5,"1","16","6.2500000000000000"
"2010","6","2010-June","4","S",1,"6","24","25.0000000000000000"
"2010","6","2010-June","4","S",2,"9","24","37.5000000000000000"
"2010","6","2010-June","4","S",3,"5","24","20.8333333333333333"
"2010","6","2010-June","4","S",4,"4","24","16.6666666666666667"
"2010","6","2010-June","4","SE",1,"11","53","20.7547169811320755"
"2010","6","2010-June","4","SE",2,"36","53","67.9245283018867925"
"2010","6","2010-June","4","SE",3,"6","53","11.3207547169811321"
"2010","6","2010-June","4","SW",1,"2","43","4.6511627906976744"
"2010","6","2010-June","4","SW",2,"3","43","6.9767441860465116"
"2010","6","2010-June","4","SW",3,"33","43","76.7441860465116279"
"2010","6","2010-June","4","SW",4,"5","43","11.6279069767441860"
"2010","6","2010-June","4","W",1,"4","42","9.5238095238095238"
"2010","6","2010-June","4","W",2,"5","42","11.9047619047619048"
"2010","6","2010-June","4","W",3,"23","42","54.7619047619047619"
"2010","6","2010-June","4","W",4,"10","42","23.8095238095238095"
"2010","6","2010-June","5","E",1,"51","74","68.9189189189189189"
"2010","6","2010-June","5","E",2,"22","74","29.7297297297297297"
"2010","6","2010-June","5","E",3,"1","74","1.3513513513513514"
"2010","6","2010-June","5","N",1,"4","4","100.0000000000000000"
"2010","6","2010-June","5","NE",1,"33","38","86.8421052631578947"
"2010","6","2010-June","5","NE",2,"5","38","13.1578947368421053"
"2010","6","2010-June","5","NW",1,"9","51","17.6470588235294118"
"2010","6","2010-June","5","NW",2,"32","51","62.7450980392156863"
"2010","6","2010-June","5","NW",3,"10","51","19.6078431372549020"
"2010","6","2010-June","5","S",1,"4","6","66.6666666666666667"
"2010","6","2010-June","5","S",2,"2","6","33.3333333333333333"
"2010","6","2010-June","5","SE",1,"11","16","68.7500000000000000"
"2010","6","2010-June","5","SE",2,"5","16","31.2500000000000000"
"2010","6","2010-June","5","SW",1,"7","19","36.8421052631578947"
"2010","6","2010-June","5","SW",2,"9","19","47.3684210526315789"
"2010","6","2010-June","5","SW",3,"3","19","15.7894736842105263"
"2010","6","2010-June","5","W",1,"12","63","19.0476190476190476"
"2010","6","2010-June","5","W",2,"21","63","33.3333333333333333"
"2010","6","2010-June","5","W",3,"23","63","36.5079365079365079"
"2010","6","2010-June","5","W",4,"7","63","11.1111111111111111"
"2010","6","2010-June","6","E",1,"39","85","45.8823529411764706"
"2010","6","2010-June","6","E",2,"46","85","54.1176470588235294"
"2010","6","2010-June","6","N",1,"11","13","84.6153846153846154"
"2010","6","2010-June","6","N",2,"2","13","15.3846153846153846"
"2010","6","2010-June","6","NE",1,"8","8","100.0000000000000000"
"2010","6","2010-June","6","NW",1,"10","14","71.4285714285714286"
"2010","6","2010-June","6","NW",2,"4","14","28.5714285714285714"
"2010","6","2010-June","6","S",1,"31","43","72.0930232558139535"
"2010","6","2010-June","6","S",2,"11","43","25.5813953488372093"
"2010","6","2010-June","6","S",3,"1","43","2.3255813953488372"
"2010","6","2010-June","6","SE",1,"14","37","37.8378378378378378"
"2010","6","2010-June","6","SE",2,"21","37","56.7567567567567568"
"2010","6","2010-June","6","SE",3,"2","37","5.4054054054054054"
"2010","6","2010-June","6","SW",1,"11","46","23.9130434782608696"
"2010","6","2010-June","6","SW",2,"30","46","65.2173913043478261"
"2010","6","2010-June","6","SW",3,"5","46","10.8695652173913043"
"2010","6","2010-June","6","W",1,"7","35","20.0000000000000000"
"2010","6","2010-June","6","W",2,"24","35","68.5714285714285714"
"2010","6","2010-June","6","W",3,"4","35","11.4285714285714286"
"2010","6","2010-June","7","E",1,"36","49","73.4693877551020408"
"2010","6","2010-June","7","E",2,"13","49","26.5306122448979592"
"2010","6","2010-June","7","N",1,"25","64","39.0625000000000000"
"2010","6","2010-June","7","N",2,"20","64","31.2500000000000000"
"2010","6","2010-June","7","N",3,"13","64","20.3125000000000000"
"2010","6","2010-June","7","N",4,"4","64","6.2500000000000000"
"2010","6","2010-June","7","N",5,"2","64","3.1250000000000000"
"2010","6","2010-June","7","NE",1,"33","39","84.6153846153846154"
"2010","6","2010-June","7","NE",2,"6","39","15.3846153846153846"
