"year_month","day","hour","wind_speed"
"2010-September","24","4","0.0"
"2010-September","24","4","0.0"
"2010-September","24","4","0.0"
"2010-September","24","4","0.0"
"2010-September","24","4","0.0"
"2010-September","24","4","0.0"
"2010-September","24","4","0.0"
"2010-September","24","4","0.0"
"2010-September","24","4","0.0"
"2010-September","24","4","0.0"
"2010-September","24","4","0.0"
"2010-September","24","3","0.0"
"2010-September","24","3","0.0"
"2010-September","24","3","0.0"
"2010-September","24","3","0.0"
"2010-September","24","3","0.0"
"2010-September","24","3","0.0"
"2010-September","24","3","0.0"
"2010-September","24","3","0.0"
"2010-September","24","3","0.0"
"2010-September","24","3","0.0"
"2010-September","24","3","0.0"
"2010-September","24","3","0.0"
"2010-September","24","2","0.0"
"2010-September","24","2","0.0"
"2010-September","24","2","0.0"
"2010-September","23","19","0.0"
"2010-September","23","7","0.0"
"2010-September","23","7","0.0"
"2010-September","23","7","0.0"
"2010-September","23","7","0.0"
"2010-September","23","7","0.0"
"2010-September","23","7","0.0"
"2010-September","23","7","0.0"
"2010-September","23","7","0.0"
"2010-September","23","7","0.0"
"2010-September","23","7","0.0"
"2010-September","23","6","0.0"
"2010-September","23","6","0.0"
"2010-September","23","6","0.0"
"2010-September","23","6","0.0"
"2010-September","23","6","0.0"
"2010-September","23","6","0.0"
"2010-September","23","6","0.0"
"2010-September","23","6","0.0"
"2010-September","23","6","0.0"
"2010-September","23","6","0.0"
"2010-September","23","6","0.0"
"2010-September","23","6","0.0"
"2010-September","23","5","0.0"
"2010-September","23","5","0.0"
"2010-September","23","5","0.0"
"2010-September","23","5","0.0"
"2010-September","23","5","0.0"
"2010-September","23","5","0.0"
"2010-September","23","5","0.0"
"2010-September","23","5","0.0"
"2010-September","23","5","0.0"
"2010-September","23","5","0.0"
"2010-September","23","5","0.0"
"2010-September","23","5","0.0"
"2010-September","23","4","0.0"
"2010-September","23","4","0.0"
"2010-September","23","4","0.0"
"2010-September","23","4","0.0"
"2010-September","23","4","0.0"
"2010-September","23","4","0.0"
"2010-September","23","4","0.0"
"2010-September","23","4","0.0"
"2010-September","23","4","0.0"
"2010-September","23","4","0.0"
"2010-September","23","4","0.0"
"2010-September","23","4","0.0"
"2010-September","23","3","0.0"
"2010-September","23","3","0.0"
"2010-September","23","3","0.0"
"2010-September","23","3","0.0"
"2010-September","23","3","0.0"
"2010-September","23","3","0.0"
"2010-September","23","3","0.0"
"2010-September","23","3","0.0"
"2010-September","23","3","0.0"
"2010-September","23","3","0.0"
"2010-September","23","3","0.0"
"2010-September","23","3","0.0"
"2010-September","23","2","0.0"
"2010-September","23","2","0.0"
"2010-September","23","2","0.0"
"2010-September","23","2","0.0"
"2010-September","23","2","0.0"
"2010-September","23","2","0.0"
"2010-September","23","2","0.0"
"2010-September","23","2","0.0"
"2010-September","23","2","0.0"
"2010-September","23","2","0.0"
"2010-September","23","2","0.0"
"2010-September","23","2","0.0"
"2010-September","23","1","0.0"
"2010-September","23","1","0.0"
"2010-September","23","1","0.0"
"2010-September","23","1","0.0"
"2010-September","23","1","0.0"
"2010-September","23","1","0.0"
"2010-September","23","1","0.0"
"2010-September","23","1","0.0"
"2010-September","23","1","0.0"
"2010-September","23","1","0.0"
"2010-September","23","1","0.0"
"2010-September","23","1","0.0"
"2010-September","23","0","0.0"
"2010-September","23","0","0.0"
"2010-September","23","0","0.0"
"2010-September","23","0","0.0"
"2010-September","23","0","0.0"
"2010-September","23","0","0.0"
"2010-September","23","0","0.0"
"2010-September","23","0","0.0"
"2010-September","23","0","0.0"
"2010-September","23","0","0.0"
"2010-September","23","0","0.0"
"2010-September","23","0","0.0"
"2010-September","22","23","0.0"
"2010-September","22","23","0.0"
"2010-September","22","23","0.0"
"2010-September","22","23","0.0"
"2010-September","22","23","0.0"
"2010-September","22","23","0.0"
"2010-September","22","23","0.0"
"2010-September","22","23","0.0"
"2010-September","22","23","0.0"
"2010-September","22","23","0.0"
"2010-September","22","23","0.0"
"2010-September","22","23","0.0"
"2010-September","22","22","0.0"
"2010-September","22","22","0.0"
"2010-September","22","22","0.0"
"2010-September","22","22","0.0"
"2010-September","22","22","0.0"
"2010-September","22","22","0.0"
"2010-September","22","22","0.0"
"2010-September","22","22","0.0"
"2010-September","22","22","0.0"
"2010-September","22","22","0.0"
"2010-September","22","22","0.0"
"2010-September","22","22","0.0"
"2010-September","22","21","0.0"
"2010-September","22","21","0.0"
"2010-September","22","21","0.0"
"2010-September","22","21","0.0"
"2010-September","22","21","0.0"
"2010-September","22","21","0.0"
"2010-September","22","21","0.0"
"2010-September","22","21","0.0"
"2010-September","22","21","0.0"
"2010-September","22","21","0.0"
"2010-September","22","21","0.0"
"2010-September","22","14","0.0"
"2010-September","22","14","0.0"
"2010-September","22","14","0.0"
"2010-September","22","14","0.0"
"2010-September","22","13","0.0"
"2010-September","22","13","0.0"
"2010-September","22","13","0.0"
"2010-September","22","4","0.0"
"2010-September","21","22","0.0"
"2010-September","21","22","0.0"
"2010-September","21","22","0.0"
"2010-September","21","22","0.0"
"2010-September","21","22","0.0"
"2010-September","21","22","0.0"
"2010-September","21","19","0.0"
"2010-September","21","19","0.0"
"2010-September","21","18","0.0"
"2010-September","21","16","0.0"
"2010-September","21","16","0.0"
"2010-September","21","15","0.0"
"2010-September","21","5","0.0"
"2010-September","21","5","0.0"
"2010-September","21","5","0.0"
"2010-September","21","5","0.0"
"2010-September","21","4","0.0"
"2010-September","21","3","0.0"
"2010-September","19","6","0.0"
"2010-September","19","6","0.0"
"2010-September","19","6","0.0"
"2010-September","19","6","0.0"
"2010-September","19","6","0.0"
"2010-September","19","6","0.0"
"2010-September","19","6","0.0"
"2010-September","19","5","0.0"
"2010-September","19","5","0.0"
"2010-September","19","5","0.0"
"2010-September","19","5","0.0"
"2010-September","19","5","0.0"
"2010-September","19","5","0.0"
"2010-September","19","5","0.0"
"2010-September","19","5","0.0"
"2010-September","19","5","0.0"
"2010-September","19","5","0.0"
"2010-September","19","5","0.0"
"2010-September","19","5","0.0"
"2010-September","19","4","0.0"
"2010-September","19","4","0.0"
"2010-September","19","4","0.0"
"2010-September","19","4","0.0"
"2010-September","19","4","0.0"
"2010-September","19","4","0.0"
"2010-September","19","4","0.0"
"2010-September","19","4","0.0"
"2010-September","19","4","0.0"
"2010-September","19","4","0.0"
"2010-September","19","4","0.0"
"2010-September","19","4","0.0"
"2010-September","19","3","0.0"
"2010-September","19","3","0.0"
"2010-September","19","3","0.0"
"2010-September","19","3","0.0"
"2010-September","19","3","0.0"
"2010-September","19","3","0.0"
"2010-September","19","3","0.0"
"2010-September","19","3","0.0"
"2010-September","19","3","0.0"
"2010-September","19","3","0.0"
"2010-September","19","3","0.0"
"2010-September","19","3","0.0"
"2010-September","19","2","0.0"
"2010-September","19","2","0.0"
"2010-September","19","2","0.0"
"2010-September","19","2","0.0"
"2010-September","19","2","0.0"
"2010-September","19","2","0.0"
"2010-September","19","2","0.0"
"2010-September","19","2","0.0"
"2010-September","19","2","0.0"
"2010-September","19","2","0.0"
"2010-September","19","2","0.0"
"2010-September","19","2","0.0"
"2010-September","19","1","0.0"
"2010-September","19","1","0.0"
"2010-September","19","1","0.0"
"2010-September","19","1","0.0"
"2010-September","19","1","0.0"
"2010-September","19","1","0.0"
"2010-September","19","1","0.0"
"2010-September","19","1","0.0"
"2010-September","19","1","0.0"
"2010-September","19","1","0.0"
"2010-September","19","1","0.0"
"2010-September","19","1","0.0"
"2010-September","19","0","0.0"
"2010-September","19","0","0.0"
"2010-September","19","0","0.0"
"2010-September","19","0","0.0"
"2010-September","19","0","0.0"
"2010-September","19","0","0.0"
"2010-September","19","0","0.0"
"2010-September","19","0","0.0"
"2010-September","19","0","0.0"
"2010-September","19","0","0.0"
"2010-September","19","0","0.0"
"2010-September","19","0","0.0"
"2010-September","18","23","0.0"
"2010-September","18","23","0.0"
"2010-September","18","23","0.0"
"2010-September","18","23","0.0"
"2010-September","18","23","0.0"
"2010-September","18","23","0.0"
"2010-September","18","23","0.0"
"2010-September","18","23","0.0"
"2010-September","18","23","0.0"
"2010-September","18","23","0.0"
"2010-September","18","23","0.0"
"2010-September","18","23","0.0"
"2010-September","18","6","0.0"
"2010-September","18","6","0.0"
"2010-September","18","6","0.0"
"2010-September","18","6","0.0"
"2010-September","18","6","0.0"
"2010-September","18","6","0.0"
"2010-September","18","6","0.0"
"2010-September","18","6","0.0"
"2010-September","18","6","0.0"
"2010-September","18","5","0.0"
"2010-September","18","5","0.0"
"2010-September","18","5","0.0"
"2010-September","18","5","0.0"
"2010-September","18","4","0.0"
"2010-September","18","3","0.0"
"2010-September","18","3","0.0"
"2010-September","18","2","0.0"
"2010-September","18","2","0.0"
"2010-September","16","23","0.0"
"2010-September","16","22","0.0"
"2010-September","16","22","0.0"
"2010-September","16","22","0.0"
"2010-September","16","22","0.0"
"2010-September","16","21","0.0"
"2010-September","16","21","0.0"
"2010-September","16","21","0.0"
"2010-September","16","21","0.0"
"2010-September","16","21","0.0"
"2010-September","16","21","0.0"
"2010-September","16","21","0.0"
"2010-September","16","21","0.0"
"2010-September","16","21","0.0"
"2010-September","16","21","0.0"
"2010-September","16","21","0.0"
"2010-September","16","21","0.0"
"2010-September","16","20","0.0"
"2010-September","16","20","0.0"
"2010-September","16","20","0.0"
"2010-September","16","20","0.0"
"2010-September","16","20","0.0"
"2010-September","16","6","0.0"
"2010-September","16","6","0.0"
"2010-September","16","6","0.0"
"2010-September","16","6","0.0"
"2010-September","16","6","0.0"
"2010-September","16","6","0.0"
"2010-September","16","6","0.0"
"2010-September","16","6","0.0"
"2010-September","16","6","0.0"
"2010-September","16","6","0.0"
"2010-September","16","5","0.0"
"2010-September","16","5","0.0"
"2010-September","16","5","0.0"
"2010-September","16","5","0.0"
"2010-September","16","5","0.0"
"2010-September","16","5","0.0"
"2010-September","16","5","0.0"
"2010-September","16","5","0.0"
"2010-September","16","5","0.0"
"2010-September","16","5","0.0"
"2010-September","16","5","0.0"
"2010-September","16","5","0.0"
"2010-September","16","4","0.0"
"2010-September","16","4","0.0"
"2010-September","16","4","0.0"
"2010-September","16","4","0.0"
"2010-September","16","4","0.0"
"2010-September","16","4","0.0"
"2010-September","16","4","0.0"
"2010-September","16","4","0.0"
"2010-September","16","4","0.0"
"2010-September","16","4","0.0"
"2010-September","16","4","0.0"
"2010-September","16","4","0.0"
"2010-September","16","3","0.0"
"2010-September","16","3","0.0"
"2010-September","16","3","0.0"
"2010-September","16","3","0.0"
"2010-September","16","3","0.0"
"2010-September","16","3","0.0"
"2010-September","16","3","0.0"
"2010-September","16","3","0.0"
"2010-September","16","3","0.0"
"2010-September","16","3","0.0"
"2010-September","16","3","0.0"
"2010-September","16","3","0.0"
"2010-September","16","2","0.0"
"2010-September","16","2","0.0"
"2010-September","16","2","0.0"
"2010-September","16","2","0.0"
"2010-September","16","2","0.0"
"2010-September","16","2","0.0"
"2010-September","16","2","0.0"
"2010-September","16","2","0.0"
"2010-September","16","2","0.0"
"2010-September","16","2","0.0"
"2010-September","16","2","0.0"
"2010-September","16","2","0.0"
"2010-September","16","1","0.0"
"2010-September","16","1","0.0"
"2010-September","16","1","0.0"
"2010-September","16","1","0.0"
"2010-September","16","1","0.0"
"2010-September","16","1","0.0"
"2010-September","16","1","0.0"
"2010-September","16","1","0.0"
"2010-September","16","1","0.0"
"2010-September","16","1","0.0"
"2010-September","16","1","0.0"
"2010-September","16","1","0.0"
"2010-September","16","0","0.0"
"2010-September","16","0","0.0"
"2010-September","16","0","0.0"
"2010-September","16","0","0.0"
"2010-September","16","0","0.0"
"2010-September","16","0","0.0"
"2010-September","16","0","0.0"
"2010-September","16","0","0.0"
"2010-September","16","0","0.0"
"2010-September","16","0","0.0"
"2010-September","16","0","0.0"
"2010-September","16","0","0.0"
"2010-September","15","23","0.0"
"2010-September","15","23","0.0"
"2010-September","15","23","0.0"
"2010-September","15","23","0.0"
"2010-September","15","23","0.0"
"2010-September","15","23","0.0"
"2010-September","15","23","0.0"
"2010-September","15","23","0.0"
"2010-September","15","23","0.0"
"2010-September","15","23","0.0"
"2010-September","15","23","0.0"
"2010-September","15","23","0.0"
"2010-September","15","22","0.0"
"2010-September","15","22","0.0"
"2010-September","15","22","0.0"
"2010-September","15","22","0.0"
"2010-September","15","22","0.0"
"2010-September","15","22","0.0"
"2010-September","15","22","0.0"
"2010-September","15","22","0.0"
"2010-September","15","22","0.0"
"2010-September","15","22","0.0"
"2010-September","15","22","0.0"
"2010-September","15","22","0.0"
"2010-September","15","21","0.0"
"2010-September","15","21","0.0"
"2010-September","15","21","0.0"
"2010-September","15","21","0.0"
"2010-September","15","21","0.0"
"2010-September","15","21","0.0"
"2010-September","15","21","0.0"
"2010-September","15","21","0.0"
"2010-September","15","21","0.0"
"2010-September","15","21","0.0"
"2010-September","15","21","0.0"
"2010-September","15","21","0.0"
"2010-September","15","20","0.0"
"2010-September","15","20","0.0"
"2010-September","15","20","0.0"
"2010-September","15","20","0.0"
"2010-September","15","20","0.0"
"2010-September","15","20","0.0"
"2010-September","15","20","0.0"
"2010-September","15","20","0.0"
"2010-September","15","20","0.0"
"2010-September","15","20","0.0"
"2010-September","15","20","0.0"
"2010-September","15","20","0.0"
"2010-September","15","19","0.0"
"2010-September","15","19","0.0"
"2010-September","15","19","0.0"
"2010-September","15","19","0.0"
"2010-September","15","19","0.0"
"2010-September","15","19","0.0"
"2010-September","15","19","0.0"
"2010-September","15","19","0.0"
"2010-September","15","19","0.0"
"2010-September","15","19","0.0"
"2010-September","15","19","0.0"
"2010-September","15","19","0.0"
"2010-September","15","18","0.0"
"2010-September","15","18","0.0"
"2010-September","15","18","0.0"
